customer_id,customer_segment,contract_type,monthly_fee,total_revenue,support_tickets,payment_failures,nps_score,churn,churn_probability,predicted_churn,expected_monthly_loss,expected_revenue_at_risk
CUST_00248,Individual,Monthly,50,1650,1,0,23,0,0.2894563407953597,0,14.472817039767985,477.6029623123435
CUST_00249,Individual,Yearly,10,20,1,0,9,0,0.6611244269756129,1,6.6112442697561296,13.222488539512259
CUST_00250,SME,Quarterly,50,1800,4,0,62,0,0.6716206568876627,1,33.58103284438314,1208.9171823977929
CUST_00251,Individual,Monthly,10,210,0,0,-23,0,0.2894563407953597,0,2.894563407953597,60.78583156702554
CUST_00252,Individual,Quarterly,70,980,1,0,-15,0,0.2933757121209954,0,20.536299848469678,287.50819787857546
CUST_00253,Individual,Monthly,50,700,2,4,-48,0,0.5867449771317194,0,29.33724885658597,410.72148399220356
CUST_00254,Individual,Yearly,30,1770,0,0,21,0,0.2894563407953597,0,8.683690223860792,512.3377232077867
CUST_00255,SME,Monthly,10,420,3,1,52,0,0.2894563407953597,0,2.894563407953597,121.57166313405108
CUST_00256,SME,Yearly,20,220,2,1,70,1,0.6716206568876627,1,13.432413137753255,147.75654451528578
CUST_00257,Individual,Yearly,30,120,2,0,41,1,0.7686409105091473,1,23.05922731527442,92.23690926109768
CUST_00258,SME,Quarterly,50,2350,2,0,31,0,0.6701749170223941,1,33.508745851119706,1574.911055002626
CUST_00259,Individual,Monthly,20,1040,0,0,46,0,0.2894563407953597,0,5.789126815907194,301.0345944271741
CUST_00260,SME,Yearly,50,1500,2,2,0,0,0.45599900477283123,0,22.79995023864156,683.9985071592469
CUST_00261,Individual,Quarterly,50,2850,0,0,52,0,0.2894563407953597,0,14.472817039767985,824.9505712667751
CUST_00262,SME,Yearly,30,1080,0,1,-47,0,0.2894563407953597,0,8.683690223860792,312.6128480589885
CUST_00263,Individual,Monthly,50,1000,0,0,48,0,0.2894563407953597,0,14.472817039767985,289.4563407953597
CUST_00264,Individual,Yearly,20,1040,1,1,-31,0,0.2894563407953597,0,5.789126815907194,301.0345944271741
CUST_00265,SME,Yearly,20,320,2,1,2,0,0.2894563407953597,0,5.789126815907194,92.6260290545151
CUST_00266,Individual,Yearly,50,1700,3,2,44,0,0.6880970022190871,1,34.40485011095436,1169.764903772448
CUST_00267,Enterprise,Monthly,10,450,0,0,16,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_00268,SME,Monthly,30,240,2,0,26,0,0.6716206568876627,1,20.14861970662988,161.18895765303904
CUST_00269,Individual,Monthly,30,1350,2,0,28,0,0.2894563407953597,0,8.683690223860792,390.7660600737356
CUST_00270,SME,Monthly,20,400,1,0,-5,1,0.2894563407953597,0,5.789126815907194,115.78253631814388
CUST_00271,Individual,Monthly,20,420,1,0,58,0,0.6713109647340092,1,13.426219294680184,281.9506051882839
CUST_00272,Individual,Yearly,70,2800,0,0,-79,0,0.2894563407953597,0,20.261943855675177,810.4777542270072
CUST_00273,Enterprise,Quarterly,70,2100,1,0,-41,0,0.2894563407953597,0,20.261943855675177,607.8583156702554
CUST_00274,Individual,Monthly,20,720,2,0,8,0,0.2894563407953597,0,5.789126815907194,208.40856537265898
CUST_00275,SME,Yearly,100,500,1,0,4,0,0.572461993103853,0,57.24619931038531,286.2309965519265
CUST_00276,Individual,Quarterly,30,630,0,0,-2,0,0.6716206568876627,1,20.14861970662988,423.1210138392275
CUST_00277,SME,Yearly,10,380,1,1,29,0,0.2894563407953597,0,2.894563407953597,109.99340950223669
CUST_00278,Individual,Yearly,30,690,0,1,-5,0,0.2894563407953597,0,8.683690223860792,199.7248751487982
CUST_00279,Individual,Quarterly,20,380,1,0,-4,0,0.6716206568876627,1,13.432413137753255,255.21584961731182
CUST_00280,Enterprise,Monthly,100,1000,2,1,-90,0,0.2894563407953597,0,28.94563407953597,289.4563407953597
CUST_00281,Individual,Yearly,50,1350,1,2,-27,0,0.752462392887851,1,37.62311964439255,1015.8242303985988
CUST_00282,SME,Monthly,50,1750,0,0,26,0,0.6556011607540545,0,32.78005803770272,1147.3020313195955
CUST_00283,Individual,Quarterly,50,650,1,3,-14,0,0.5735915113991211,0,28.679575569956057,372.83448240942874
CUST_00284,Individual,Yearly,20,180,1,1,57,0,0.2894563407953597,0,5.789126815907194,52.102141343164746
CUST_00285,SME,Monthly,10,170,2,0,23,0,0.2894563407953597,0,2.894563407953597,49.20757793521115
CUST_00286,Individual,Quarterly,30,930,1,0,-38,0,0.2894563407953597,0,8.683690223860792,269.1943969396845
CUST_00287,Individual,Monthly,20,840,2,0,26,0,0.2894563407953597,0,5.789126815907194,243.14332626810216
CUST_00288,Enterprise,Monthly,10,440,1,1,38,0,0.2894563407953597,0,2.894563407953597,127.36078994995827
CUST_00289,SME,Monthly,20,900,1,0,81,0,0.2894563407953597,0,5.789126815907194,260.51070671582374
CUST_00290,Individual,Yearly,30,720,0,1,49,0,0.2894563407953597,0,8.683690223860792,208.40856537265898
CUST_00291,Individual,Monthly,30,1260,1,0,36,0,0.2894563407953597,0,8.683690223860792,364.7149894021532
CUST_00292,SME,Yearly,100,5100,2,3,100,0,0.7050704098441595,1,70.50704098441595,3595.8590902052133
CUST_00293,Enterprise,Quarterly,20,1060,0,0,30,0,0.2894563407953597,0,5.789126815907194,306.8237212430813
CUST_00294,Enterprise,Quarterly,20,380,1,0,-27,0,0.2894563407953597,0,5.789126815907194,109.99340950223669
CUST_00295,SME,Yearly,30,1740,1,0,19,0,0.2894563407953597,0,8.683690223860792,503.6540329839259
CUST_00296,Individual,Quarterly,50,2450,0,0,59,0,0.6716206568876627,1,33.58103284438314,1645.4706093747736
CUST_00297,Enterprise,Monthly,10,580,1,0,-20,0,0.2894563407953597,0,2.894563407953597,167.88467766130861
CUST_00298,SME,Monthly,10,300,0,1,41,0,0.2894563407953597,0,2.894563407953597,86.8369022386079
CUST_00299,Individual,Quarterly,20,100,2,0,-21,1,0.663712835435685,1,13.2742567087137,66.37128354356851
CUST_00300,Individual,Quarterly,20,160,0,1,100,1,0.5996075174525634,0,11.992150349051267,95.93720279241013
CUST_00301,Individual,Monthly,70,2590,1,1,25,0,0.2894563407953597,0,20.261943855675177,749.6919226599816
CUST_00302,SME,Quarterly,70,3290,1,0,89,0,0.6709045975780855,1,46.963321830465986,2207.276126031901
CUST_00303,Individual,Monthly,30,1080,1,0,54,0,0.6564511740701972,0,19.693535222105915,708.9672679958129
CUST_00304,Individual,Yearly,70,1750,4,0,-5,0,0.5850590452450788,0,40.95413316715552,1023.8533291788879
CUST_00305,Individual,Quarterly,10,450,3,1,62,0,0.5894093179322054,0,5.894093179322054,265.23419306949245
CUST_00306,Individual,Yearly,20,980,4,0,20,0,0.2894563407953597,0,5.789126815907194,283.6672139794525
CUST_00307,Individual,Quarterly,20,100,2,0,49,0,0.6769723031608488,1,13.539446063216975,67.69723031608488
CUST_00308,SME,Yearly,10,330,1,0,89,0,0.5937765066723749,0,5.937765066723749,195.94624720188372
CUST_00309,Individual,Quarterly,30,660,0,0,-4,0,0.2894563407953597,0,8.683690223860792,191.0411849249374
CUST_00310,Enterprise,Quarterly,30,1410,0,0,-8,0,0.2894563407953597,0,8.683690223860792,408.1334405214572
CUST_00311,SME,Monthly,30,1260,3,0,-19,0,0.2894563407953597,0,8.683690223860792,364.7149894021532
CUST_00312,Enterprise,Monthly,70,1750,3,0,40,1,0.6716206568876627,1,47.01344598213639,1175.3361495534098
CUST_00313,SME,Yearly,30,1290,0,0,-39,0,0.2894563407953597,0,8.683690223860792,373.39867962601403
CUST_00314,Individual,Monthly,30,1500,0,2,12,0,0.7067224853512651,1,21.201674560537953,1060.0837280268977
CUST_00315,Individual,Monthly,10,290,2,0,-38,0,0.2894563407953597,0,2.894563407953597,83.94233883065431
CUST_00316,Individual,Yearly,20,900,2,1,17,0,0.2894563407953597,0,5.789126815907194,260.51070671582374
CUST_00317,Enterprise,Quarterly,10,520,1,0,0,0,0.2894563407953597,0,2.894563407953597,150.51729721358706
CUST_00318,Individual,Monthly,30,1680,1,1,-30,0,0.2894563407953597,0,8.683690223860792,486.2866525362043
CUST_00319,Individual,Monthly,30,900,1,1,0,0,0.6009868682818613,0,18.02960604845584,540.8881814536752
CUST_00320,SME,Quarterly,50,2400,0,0,28,0,0.2894563407953597,0,14.472817039767985,694.6952179088632
CUST_00321,Enterprise,Quarterly,50,2550,5,0,20,0,0.6701749170223941,1,33.508745851119706,1708.9460384071049
CUST_00322,SME,Yearly,20,600,1,0,9,0,0.5914787343371372,0,11.829574686742744,354.8872406022823
CUST_00323,SME,Monthly,30,1650,1,1,68,0,0.2894563407953597,0,8.683690223860792,477.6029623123435
CUST_00324,Individual,Quarterly,30,1320,2,0,-21,0,0.2894563407953597,0,8.683690223860792,382.0823698498748
CUST_00325,SME,Yearly,50,2750,0,0,-64,1,0.7723961544414113,1,38.61980772207056,2124.0894247138813
CUST_00326,Individual,Yearly,20,920,3,1,18,0,0.6709045975780855,1,13.41809195156171,617.2322297718387
CUST_00327,SME,Monthly,10,310,2,1,-16,0,0.2894563407953597,0,2.894563407953597,89.7314656465615
CUST_00328,Individual,Monthly,50,1700,0,0,-4,0,0.2894563407953597,0,14.472817039767985,492.0757793521115
CUST_00329,Individual,Quarterly,50,1400,1,1,-18,0,0.5993002702666944,0,29.96501351333472,839.0203783733722
CUST_00330,Enterprise,Yearly,100,1000,4,0,-5,0,0.5985247534882728,0,59.852475348827284,598.5247534882728
CUST_00331,Individual,Quarterly,30,120,2,1,30,0,0.6665340025992448,1,19.99602007797734,79.98408031190937
CUST_00332,SME,Quarterly,50,1650,0,0,60,0,0.2894563407953597,0,14.472817039767985,477.6029623123435
CUST_00333,SME,Yearly,30,1680,2,0,-3,0,0.2894563407953597,0,8.683690223860792,486.2866525362043
CUST_00334,SME,Monthly,10,580,0,0,52,0,0.2894563407953597,0,2.894563407953597,167.88467766130861
CUST_00335,Individual,Yearly,70,4060,4,0,28,0,0.2894563407953597,0,20.261943855675177,1175.1927436291603
CUST_00336,Individual,Yearly,30,1710,1,1,12,0,0.2894563407953597,0,8.683690223860792,494.9703427600651
CUST_00337,SME,Yearly,10,170,0,1,35,0,0.6709045975780855,1,6.709045975780855,114.05378158827453
CUST_00338,SME,Yearly,20,220,3,2,14,1,0.759583607984477,1,15.19167215968954,167.10839375658495
CUST_00339,Individual,Monthly,20,140,3,1,16,0,0.2894563407953597,0,5.789126815907194,40.523887711350355
CUST_00340,Individual,Monthly,70,1190,1,0,-17,0,0.2894563407953597,0,20.261943855675177,344.45304554647805
CUST_00341,Individual,Monthly,30,840,1,1,-32,0,0.2894563407953597,0,8.683690223860792,243.14332626810216
CUST_00342,Enterprise,Yearly,30,510,0,0,7,0,0.2894563407953597,0,8.683690223860792,147.62273380563346
CUST_00343,Individual,Yearly,20,820,1,2,-82,0,0.5835841354687048,0,11.671682709374096,478.5389910843379
CUST_00344,Individual,Monthly,10,100,2,0,-51,0,0.2894563407953597,0,2.894563407953597,28.94563407953597
CUST_00345,SME,Monthly,20,520,4,0,69,0,0.2894563407953597,0,5.789126815907194,150.51729721358706
CUST_00346,Individual,Quarterly,30,180,2,1,-15,0,0.2894563407953597,0,8.683690223860792,52.102141343164746
CUST_00347,Enterprise,Monthly,20,340,0,0,17,0,0.6716206568876627,1,13.432413137753255,228.35102334180533
CUST_00348,Individual,Monthly,10,160,1,2,49,0,0.7450914056231219,1,7.45091405623122,119.21462489969952
CUST_00349,Individual,Quarterly,50,1950,0,2,18,0,0.5674123099731314,0,28.37061549865657,1106.4540044476062
CUST_00350,Individual,Monthly,30,1530,1,0,-55,0,0.2894563407953597,0,8.683690223860792,442.8682014169003
CUST_00351,Individual,Quarterly,10,260,3,1,-32,0,0.2894563407953597,0,2.894563407953597,75.25864860679353
CUST_00352,Individual,Monthly,30,120,2,2,40,1,0.7455408115016952,1,22.366224345050856,89.46489738020342
CUST_00353,Individual,Yearly,50,1000,2,0,0,0,0.2894563407953597,0,14.472817039767985,289.4563407953597
CUST_00354,Individual,Quarterly,50,2800,0,1,10,0,0.2894563407953597,0,14.472817039767985,810.4777542270072
CUST_00355,SME,Monthly,30,1470,1,1,-15,0,0.2894563407953597,0,8.683690223860792,425.50082096917873
CUST_00356,Individual,Quarterly,10,560,2,2,100,0,0.556035009419001,0,5.56035009419001,311.37960527464054
CUST_00357,Enterprise,Monthly,10,410,2,0,2,0,0.6716206568876627,1,6.716206568876627,275.3644693239417
CUST_00358,SME,Yearly,10,110,0,0,58,0,0.2894563407953597,0,2.894563407953597,31.84019748748957
CUST_00359,Individual,Quarterly,30,690,1,0,86,0,0.2894563407953597,0,8.683690223860792,199.7248751487982
CUST_00360,Individual,Quarterly,30,990,3,1,9,0,0.2894563407953597,0,8.683690223860792,286.5617773874061
CUST_00361,Individual,Monthly,50,1550,2,0,30,0,0.2894563407953597,0,14.472817039767985,448.6573282328075
CUST_00362,Individual,Monthly,30,210,2,0,-6,0,0.2894563407953597,0,8.683690223860792,60.78583156702554
CUST_00363,Individual,Quarterly,100,2200,6,0,-72,0,0.2894563407953597,0,28.94563407953597,636.8039497497913
CUST_00364,Individual,Monthly,20,100,2,0,6,1,0.6673654092178797,1,13.347308184357594,66.73654092178796
CUST_00365,SME,Quarterly,30,1110,0,1,20,0,0.2894563407953597,0,8.683690223860792,321.29653828284927
CUST_00366,Individual,Monthly,30,30,0,0,49,0,0.6544370126032144,0,19.633110378096433,19.633110378096433
CUST_00367,Individual,Monthly,50,300,2,1,37,0,0.2894563407953597,0,14.472817039767985,86.8369022386079
CUST_00368,Individual,Monthly,10,450,0,1,-34,0,0.2894563407953597,0,2.894563407953597,130.25535335791187
CUST_00369,SME,Yearly,30,1410,1,2,67,0,0.5838334064717418,0,17.515002194152252,823.2051031251559
CUST_00370,Individual,Yearly,50,200,1,0,-48,1,0.6629803938348476,1,33.14901969174238,132.59607876696953
CUST_00371,SME,Monthly,20,600,1,0,-14,0,0.6709045975780855,1,13.41809195156171,402.5427585468513
CUST_00372,Individual,Monthly,20,600,1,1,76,0,0.2894563407953597,0,5.789126815907194,173.6738044772158
CUST_00373,Enterprise,Monthly,30,510,1,0,78,0,0.2894563407953597,0,8.683690223860792,147.62273380563346
CUST_00374,Individual,Monthly,20,1120,2,0,61,0,0.2894563407953597,0,5.789126815907194,324.19110169080284
CUST_00375,Enterprise,Yearly,10,240,1,0,23,0,0.2894563407953597,0,2.894563407953597,69.46952179088633
CUST_00376,SME,Quarterly,30,930,1,0,50,1,0.2894563407953597,0,8.683690223860792,269.1943969396845
CUST_00377,Individual,Yearly,100,2800,0,0,42,0,0.2894563407953597,0,28.94563407953597,810.4777542270072
CUST_00378,Individual,Yearly,20,900,3,0,4,0,0.2894563407953597,0,5.789126815907194,260.51070671582374
CUST_00379,Individual,Quarterly,30,1290,3,0,-18,0,0.2894563407953597,0,8.683690223860792,373.39867962601403
CUST_00380,Enterprise,Quarterly,10,40,1,0,14,0,0.6760500170066102,1,6.760500170066102,27.042000680264408
CUST_00381,SME,Yearly,20,780,0,0,5,0,0.2894563407953597,0,5.789126815907194,225.77594582038057
CUST_00382,Individual,Quarterly,30,570,2,0,29,0,0.2894563407953597,0,8.683690223860792,164.99011425335502
CUST_00383,Individual,Monthly,20,480,3,1,47,0,0.2894563407953597,0,5.789126815907194,138.93904358177267
CUST_00384,Individual,Quarterly,100,700,1,0,-1,0,0.2894563407953597,0,28.94563407953597,202.6194385567518
CUST_00385,SME,Quarterly,10,460,1,0,5,0,0.2894563407953597,0,2.894563407953597,133.14991676586547
CUST_00386,SME,Yearly,70,3710,0,1,69,0,0.2894563407953597,0,20.261943855675177,1073.8830243507846
CUST_00387,Individual,Quarterly,30,1440,0,1,65,0,0.2894563407953597,0,8.683690223860792,416.81713074531797
CUST_00388,Individual,Monthly,20,1060,1,0,55,0,0.2894563407953597,0,5.789126815907194,306.8237212430813
CUST_00389,Individual,Monthly,20,180,1,0,28,0,0.2894563407953597,0,5.789126815907194,52.102141343164746
CUST_00390,Individual,Yearly,10,220,4,1,62,0,0.5871040204891627,0,5.871040204891626,129.1628845076158
CUST_00391,Individual,Yearly,20,1080,0,1,38,0,0.2894563407953597,0,5.789126815907194,312.6128480589885
CUST_00392,Individual,Quarterly,30,60,0,1,17,0,0.7593519495736196,1,22.780558487208587,45.561116974417175
CUST_00393,Individual,Monthly,50,1350,3,0,-36,0,0.2894563407953597,0,14.472817039767985,390.7660600737356
CUST_00394,Enterprise,Monthly,50,800,2,0,56,0,0.2894563407953597,0,14.472817039767985,231.56507263628777
CUST_00395,SME,Monthly,30,150,1,1,-13,0,0.6733182184705662,1,20.199546554116985,100.99773277058492
CUST_00396,Enterprise,Yearly,20,240,2,0,-27,0,0.2894563407953597,0,5.789126815907194,69.46952179088633
CUST_00397,Individual,Yearly,20,1040,0,1,-45,0,0.2894563407953597,0,5.789126815907194,301.0345944271741
CUST_00398,SME,Yearly,10,260,6,0,36,0,0.2894563407953597,0,2.894563407953597,75.25864860679353
CUST_00399,SME,Quarterly,50,750,1,0,9,0,0.2894563407953597,0,14.472817039767985,217.09225559651978
CUST_00400,Individual,Yearly,70,210,0,0,0,1,0.6769723031608488,1,47.38806122125941,142.16418366377823
CUST_00401,Individual,Monthly,10,90,1,0,52,0,0.2894563407953597,0,2.894563407953597,26.051070671582373
CUST_00402,SME,Monthly,50,2950,0,0,-8,0,0.2894563407953597,0,14.472817039767985,853.8962053463111
CUST_00403,Enterprise,Yearly,50,1400,1,1,10,0,0.7679664269762074,1,38.39832134881037,1075.1529977666903
CUST_00404,Individual,Monthly,70,2730,2,1,28,0,0.2894563407953597,0,20.261943855675177,790.2158103713319
CUST_00405,Individual,Quarterly,20,720,0,0,31,0,0.2894563407953597,0,5.789126815907194,208.40856537265898
CUST_00406,SME,Quarterly,50,1250,4,0,26,0,0.2894563407953597,0,14.472817039767985,361.82042599419964
CUST_00407,Enterprise,Monthly,30,1230,1,0,34,0,0.5681589575277873,0,17.04476872583362,698.8355177591784
CUST_00408,SME,Monthly,100,2800,0,1,100,0,0.2894563407953597,0,28.94563407953597,810.4777542270072
CUST_00409,Individual,Monthly,50,2350,1,1,28,0,0.2894563407953597,0,14.472817039767985,680.2224008690953
CUST_00410,Individual,Quarterly,30,1650,0,0,-22,0,0.2894563407953597,0,8.683690223860792,477.6029623123435
CUST_00411,Individual,Monthly,50,1050,0,0,-16,0,0.2894563407953597,0,14.472817039767985,303.9291578351277
CUST_00412,SME,Monthly,100,2900,1,0,15,0,0.2894563407953597,0,28.94563407953597,839.4233883065432
CUST_00413,SME,Quarterly,50,1250,0,1,-28,0,0.2894563407953597,0,14.472817039767985,361.82042599419964
CUST_00414,Individual,Monthly,70,2100,1,0,81,0,0.2894563407953597,0,20.261943855675177,607.8583156702554
CUST_00415,Individual,Monthly,100,3900,1,1,-13,0,0.3480508568610759,0,34.80508568610759,1357.398341758196
CUST_00416,Enterprise,Monthly,50,2850,2,1,17,0,0.2894563407953597,0,14.472817039767985,824.9505712667751
CUST_00417,SME,Monthly,20,220,1,0,-10,0,0.2894563407953597,0,5.789126815907194,63.68039497497914
CUST_00418,Enterprise,Quarterly,50,950,0,0,-57,0,0.2894563407953597,0,14.472817039767985,274.9835237555917
CUST_00419,Individual,Yearly,10,110,0,0,-12,0,0.2894563407953597,0,2.894563407953597,31.84019748748957
CUST_00420,SME,Monthly,20,500,0,0,64,0,0.2894563407953597,0,5.789126815907194,144.72817039767986
CUST_00421,SME,Yearly,100,100,0,1,37,1,0.6854145695965564,1,68.54145695965565,68.54145695965565
CUST_00422,Individual,Monthly,30,960,1,1,44,0,0.2894563407953597,0,8.683690223860792,277.87808716354533
CUST_00423,Enterprise,Quarterly,30,630,2,3,56,0,0.5632412495688716,0,16.897237487066146,354.8419872283891
CUST_00424,Individual,Yearly,50,2250,2,2,47,0,0.5838334064717418,0,29.191670323587086,1313.6251645614188
CUST_00425,SME,Quarterly,20,260,3,0,20,0,0.2894563407953597,0,5.789126815907194,75.25864860679353
CUST_00426,Enterprise,Monthly,10,340,0,1,89,0,0.6716206568876627,1,6.716206568876627,228.35102334180533
CUST_00427,Individual,Monthly,20,340,2,0,26,0,0.2894563407953597,0,5.789126815907194,98.4151558704223
CUST_00428,SME,Quarterly,50,2550,2,0,60,0,0.2894563407953597,0,14.472817039767985,738.1136690281672
CUST_00429,Individual,Monthly,20,1100,1,0,24,0,0.2894563407953597,0,5.789126815907194,318.40197487489564
CUST_00430,SME,Quarterly,10,470,0,0,-40,0,0.2894563407953597,0,2.894563407953597,136.04448017381907
CUST_00431,SME,Monthly,30,570,2,0,-14,0,0.2894563407953597,0,8.683690223860792,164.99011425335502
CUST_00432,SME,Monthly,30,300,0,0,21,0,0.2894563407953597,0,8.683690223860792,86.8369022386079
CUST_00433,SME,Quarterly,20,840,1,1,-17,0,0.2894563407953597,0,5.789126815907194,243.14332626810216
CUST_00434,Individual,Quarterly,20,1180,0,0,60,0,0.2894563407953597,0,5.789126815907194,341.5584821385244
CUST_00435,Individual,Quarterly,50,450,3,0,10,0,0.2894563407953597,0,14.472817039767985,130.25535335791187
CUST_00436,Individual,Monthly,30,1530,1,1,-70,0,0.2894563407953597,0,8.683690223860792,442.8682014169003
CUST_00437,SME,Monthly,100,1100,0,1,63,0,0.2894563407953597,0,28.94563407953597,318.40197487489564
CUST_00438,Individual,Quarterly,70,2660,1,0,37,0,0.2894563407953597,0,20.261943855675177,769.9538665156568
